clavy_id;titulo;editorial;fecha de publicación;lugar de publicación
60096;Libro de guisados;[Compañía Ibero-americana de Publicaciones (CIAP)];1929;Madrid
60098;Incesto. Novela original;Ramón Sopena;[1900];Barcelona
60099;La eterna víctima. Comedia en tres actos, última obra inédita;;[1917];[Madrid]
60100;El semental (archiaristocráticas conquistas españolas del bello gran duque vienés Gastón de Beaurepaire). Novela;Renacimiento;[1931];Madrid
60101;El movimiento V. P. (Novela);Mundo Latino;[ca. 1921];Madrid,
60102;Glosas. Páginas del Glosari de Xenius (1906-1917);Saturnino Calleja;1920;Madrid
60104;Galeria literaria malagueña. Apuntes para un indice biográfico bibliográfico relativos a escritores hijos de esta provincia, residentes en ella o que han escrito respecto a la misma;Tip. de Poch y Creixell;1888;Málaga
60105;Tigre Juan. Novela;Pueyo;[ca. 1928];Madrid
60106;El crimen de la Gran Vía. Un proceso apasionante sujeto a comentarios y revisión crítica, el caso y su proyección social;Justicia;[1929];Madrid
60109;El indiano. Comedia en tres actos;Renacimiento;1912;Madrid
60110;Sueño de una noche de agosto;H. Holt and Co.;1930;New York
60111;El curandero de su honra. (Segunda parte de Tigre Juan). Novela;Pueyo;[ca. 1930];Madrid
60114;Obras poéticas;Calleja;1917;Madrid
60118;Contemporary Spanish dramatists;R. G. Badger;[c. 1919];Boston
60119;Romea, o el comediante;Espasa-Calpe;1935;Madrid
60122;Cajal. Hstoria íntima y resumen cientiífco del español más ilustre de su época;Imp. de Juan Pueyo;1918;Madrid
60123;Elogio de la crítica (ensayos diversos);Sucesores de Hernando,;1911.;Madrid,
60124;Socialismo individualista. (Índice para su estudio antropológico);Renacimiento;1912;Madrid
60126;Por la América desconocida;(Imp. de Caro Raggio);1927;Madrid
60127;Bolívar y sus tenientes. San Martín y sus aliados;Rafael Caro Raggio;[1929];Madrid
60128;Un déspota y un libertador. El problema de México;Imprenta helénica,;1916.;Madrid,
60129;Carranza y la revolución de México;Imp. Helénica;1916;Madrid
60130;Tierra adentro. Sierras de Córdoba; excursiones por los departamentos Anejos Norte, Punilla, Cruz del Eje y Minas;Imp. Cooperativa;1897;Buenos Aires
60131;La virgen prudente. 1ª ed.;Compañía Ibero-Americana de Publicaciones (CIAP);[1929];Madrid
60132;Chuquisaca, o La Plata perulera. Cuadros históricos, tipos y costumbres del Alto Perú (Bolivia);V. Suárez;1912;Madrid
60133;Historia moderna de la América española (desde la Independencia hasta nuestros días);R. Caro Raggio;[1930];Madrid
60134;Loca de amor. Novela original;Imp. Sopena;[1914?];Barcelona
60135;Noche de bodas. Semana de amor;Ramon Sopena;[19--?].;Barcelona
60136;Iparraguirre, el último bardo;Espasa-Calpe;1932;Madrid [etc.]
60138;Los frutos ácidos. Novelas;Atenea;[1919];Madrid
60139;El Divino fracaso;Biblioteca Nueva;[1918];Madrid
60141;Trois heures au Musée du Prado. Itinéraire esthétique orné de 48 reproductions;Delagrave;1928;París
60142;Zumalacárregui. El caudillo romántico;Espasa-Calpe;1931;Madrid [etc.]
60143;Secretos y misterios del terrorismo en España (opiniones de un hombre de la calle);Ediciones Caballero Audaz;1933;Madrid
60145;Una española se casa en Roma (diario de un hombre de la calle);Ediciones Caballero Audaz;1935;Madrid
60146;España se defiende (opiniones de un hombre de calle);Ediciones: Caballero Audaz;[1932];Madrid,
60147;Entre la dictadura y la anarquía (opiniones de un hombre de la calle);Caballero Audaz;[1932];Madrid, Ediciones:
60148;Lo que no quiere España (opiniones de un hombre de la calle);Ediciones Caballero Audaz;[1932];[Madrid]
60149;Nos llevan hacia el abismo (opiniones de un hombre de la calle);Ediciones Caballero Audaz;[1932];Madrid,
60150;Granada la bella;Victoriano  Suárez;1905;Madrid
60151;Cómo cae un trono. (La revolución en Portugal);Renacimiento;1910;Madrid
60152;Las responsabilidades de Lerroux (opiniones de un hombre de la calle);Ediciones Caballero Audaz;[1932];Madrid
60153;Sanjurjo, caudillo y víctima (vida heroica de un gran soldado de España). (Opiniones de un hombre de la calle);Ediciones Caballero Audaz;[1932];Madrid
60154;La revolución mejicana. Sus orígenes, sus hombres, su obra;Compañía Ibero-Americana de Publicaciones (CIAP);[1929];[Madrid]
60155;De Porfirio Díaz a Carranza. Conferencias dadas en el Ateneo de Madrid en los meses de marzo y abril de 1916;Imp. Helénica;1916;Madrid
60158;La alegria de andar. Croquis de un viaje por tierras de Puerto Rico y Cuba, Estados Unidos, Centro-América y América del Sur (1916-1920);Renacimiento;1920;Madrid
60159;Hércules jugando a los dados;Ediciones La Nave;[1928];Madrid
60161;Cosas de España (el país de lo imprevisto);Jiménez Fraud;[1922-1923];Madrid
60163;La inevitable guerra entre el Japón y América del Norte (estudio político);Cervantes;[1921];Barcelona
60164;De Marsella a Tokio. Sensaciones de Egipto, la India, la China y el Japón;Garnier Hermanos;[1912];París
60165;Fez, la andaluza ...;Renacimiento;[1926];Madrid
60166;Un capitulo [España panglossiana] y una poesia ["Debemos ser optimistas"] de España al desnudo;Imp. Helénica;1920;Madrid
60167;El viaje a España;Cía. Ibero-Americana de Publicaciones (CIAP);[1929-];Madrid
60168;A lo lejos. España vista desde América;Renacimiento;1914;Madrid
60170;Una República de monárquicos (opiniones de un hombre de la calle);Ediciones Caballero Audaz;[1933];Madrid
60171;Castelar, hombre del Sinaí;Espasa-Calpe;1935;Madrid
60172;Don Juan de España, heredero de Alfonso XIII;Ediciones Caballero Audaz;1934;Madrid
60173;Con Dorregaray. Una correría por El Maestrazgo;(Imp. de Juan Pueyo);1912;Madrid
60175;Hampa y miseria (novela);Renacimiento;[1928];Madrid
60177;Los grandes escritores. Azorín;La Nave;[1930];Madrid
60178;Galerna. Novelas cortas;Renacimiento;[1912?];Madrid
60179;La ofrenda de España a Rubén Darío;Edit. América; concesionaria exclusiva para la venta: Sociedad Española de Librería;[1916];Madrid
60183;Apuntes escénicos cervantinos, o sea, un estudio histórico, bibliográfico y biográfico de las comedias y entremeses escritos por Miguel de Cervantes Saavedra;(Libr. de la Viuda de Rico);1905;Madrid
60184;El poema de los ojos. Drama en dos actos, en prosa;Prensa Moderna;1930;Madrid
60185;A todos;Imp. de la Revista de Legislación;1869;Madrid
60186;Romances;Ediciones de La Lectura;1911-12;Madrid
60188;La niña de Luzmela. 3ª ed.;Juventud;1928;Barcelona
60189;Malagueñas. Colección de cantares;Imp. A. Urbano Carrera;[19--?];Málaga
60190;Maravilla. La hiel;Renacimiento;1922;Madrid
60191;Cuentos de antaño y de hogaño;V. H. Sanz Calleja;[1922];Madrid
60192;El corazón viajero;(Imp. Sáez Hnos.);1933;Madrid
60193;Paraíso perdido. (Novela);Libr. de los Sucesores de Hernando;1917;Madrid
60194;Rebeldía;E. Domenech;1910;Barcelona
60195;Renglones cortos (ensayos literarios);Bailly-Bailliere;1880;Madrid
60196;El cielo alegre. Escenas y tipos andaluces;Administración de la Academia;1887;Madrid
60197;La cópula. Novela de amor;Lib. de Pueyo;[1908];Madrid
60198;La cizaña. Comedia en dos actos y en prosa;F. Costa;1913;Barcelona
60199;Gente de tufos;Libr. de Fernando Fe;1905;Madrid
60200;De Calderón y de su obra. Conferencia perteneciente a la serie de las organizadas por el Ministerio de Instruccion Pública y Bellas Artes leída por su autora en el Ateneo de Madrid el día 29 de diciembre de 1914. Publícala El Universo;(Tip. "Rev. de Arch., Bibl. y Museos");1915;Madrid
60201;Santa Isabel de Ceres. Novela;Compañia Iberoamericana de Publicaciones (CIAP);[1931];Madrid [etc.]
60202;El abolengo. María Victoria. Lo posible;Biblioteca Hispania;1914;Madrid
60203;La cizaña. Aires de fuera. Porque sí;Biblioteca Hispania;1913;Madrid
60204;La escuela de los sofistas. (Diálogos de apacible pasatiempo);Renacimiento;1916;Madrid
60205;La mujer que necesita amar. Novela;Renacimiento;[1923];Madrid
60206;Eva libertaria. Novela;Edit. Estampa;1933;Madrid
60207;La imposible. Novela;V.H. Sanz Calleja;[1912];Madrid
60209;Chulaperías. Colección de diálogos en verso;Fernando Fé;1911;Madrid
60211;Fantasmas. Comedia en dos actos y en prosa;Biblioteca Hispania;1915;Madrid
60212;Las niñas de mis ojos;Libr. y Casa Ed. Hernando;1929;Madrid
60213;Menéndez Pelayo. Ex-voto de amor y de respeto que rinden ante la imagen de un coloso español dos patriotas;Imp. de Juan Pueyo;1913;Madrid
60214;Antología poética;Compañía Ibero-Americana de Publicaciones (CIAP);[1928];Madrid
60215;La musa. Idilio en tres actos y en prosa;Sociedad de Autores Españoles;1903;Madrid
60216;El patio andaluz. Cuadros de costumbres;Manuel Rosado;1886;Madrid
60217;El gusano de luz. Novela andaluza;Imp. de El Crédito Público;1889;Madrid
60218;La estatua de carne. Novelas;Mundo Latino;1921;[Madrid]
60219;La reja. Novela andaluza;Juan de Gasso;[1890?];Barcelona
60221;Todos los amores. Novela;Biblioteca Nueva;[1923];Madrid
60222;La pesca. Poema;Libr. de M. Murillo;1888;Madrid
60223;La fiesta de la sangre. Novela mogrebina;Lib. de Pueyo;[1909];Madrid
60224;Un idilio y una elegía;Libr. de Mariano Murillo;1886;Madrid
60225;Maruja. Poema;Libr. de M. Murillo;1886;Madrid
60226;Comedia sentimental;Renacimiento;1913;Madrid
60227;Los caballeros de la cruz;Renacimiento,;1917.;Madrid,
60229;Victoria y otros cuentos;D.C. Heath & co.;1905;Boston
60231;Drama que se titula Golondrinas;Fernando Fe;1905;Madrid
60232;El complejo de Edipo. Novela;Sociedad General Española de Librería;[1933];Madrid
60233;En la selvática Bribonicia. Novela;Pueyo;[1932];Madrid
60234;Las tres hijas del maestro. Novela inédita;Prensa Popular;[1919];[Madrid]
60235;Los compradores de pieles de Puerto Montt a Punta Arenas;La Novela Mundial;1928;Madrid
60236;Roja y gualda. Novela;Hernando;1934;Madrid
60237;La raza. Comedia en tres actos y en prosa;R. Velasco;1912;Madrid
60238;El alma y el cuerpo de Don Juan;Renacimiento;1915;Madrid
60239;La viuda blanca y negra. Novela;Biblioteca Nueva;[1922];Madrid
60240;Relato inmoral. Novela;Atlantida;[1925?];Madrid
60242;Mis primeros ochenta años (memorias);Editorial Atlántida;[ca. 1925];Madrid
60243;Poesías de Gregorio Gutiérrez González;Garnier Hnos.;1888;París
60245;El amante invisible. Novela;Renacimiento;[1930];Madrid
60246;Los del teatro. Semisemblanzas de actrices, autores, criíticos, actores;R. Velasco, Imp.;1908;Madrid
60248;El amor de los amores. Novela;Renacimiento;1915;Madrid [etc.]
60249;Casta de hidalgos. Novela escrita en las Asturias de Santillana;Renacimiento;1919;Madrid
60250;La procesión de los días. Novela;Pueyo;1921;[Madrid]
60251;De tierra hidalga;Imp. de Tirso de Frutos;1913;Madrid
60253;Estudios y pasatiempos (colección de ensayos filosóficos, históricos y literarios);Tip. de El Correo de Levante,;1901;Murcia,
60254;El ombligo del mundo. Novelas;Renacimiento;1924;Madrid
60255;Las neuróticas. Novela;[Sáez Hnos.];[1931];Madrid
60256;La oración de la tarde. Novela;Juventud;[1932];Barcelona,
60257;El libro de Ruth. Ensayos en vivo;Paez;[1928];Madrid
60258;Nido de cigüeñas. Novela;Edita;1930;Barcelona
60260;La vida de siempre;"Matev";[1917?];Madrid
60261;Disparates;Calpe;[1921];[Madrid]
60262;Guitarra andaluza. Colección de cantares escogidos en su mayoría inéditos;F. Granada;[1911];Barcelona,
60263;Más coplas (percheleras, trinitarias, victorianas y capuchineras). Colección de cantares malagueños originales;Estab. Tip. de Zambrana Hnos.;[1901];[Málaga]
60264;El sendero andante. Poemas;Renacimiento;1924;Madrid
60265;La quimera;(Imp. La Editora);[1900?];Madrid
60266;De Andalucía. Cuentos;R. Velasco, Imp.;1910;Madrid
60267;El sendero andante. Momentos, modos, ditirambos, doctrinal de vida y naturaleza. Poemas;[Saturnino Calleja];1921;Madrid
60268;Cielo azul. Novela andaluza;Libr. de Fernando Fé;1911;Madrid
60269;De mis parrales. Cuentos andaluces;Tip. Zambrana Hnos.;1911;Malaga
60270;El palacio triste. Lirio entre espinas. El ideal. La suerte de Isabelita. El pobrecito Juan. El enamorado;Renacimiento;1914;Madrid
60271;La pasión. Los románticos;Renacimiento;1914;Madrid
60272;El reino de Dios. La adúltera penitente. Navidad;[Estrella];1922;Madrid
60273;Sol de la tarde;Renacimiento;1916;Madrid
60274;La sombra del padre. El ama de la casa. Hechizo de amor. Comedias escogidas;Renacimiento;1911;Madrid
60275;Tú eres la paz. Novela;Renacimiento;1918;Madrid
60276;Aben-Humeya. Tragedia morisca en cuatro actos y en verso, original;Imp. Hispano-Alemana;[1914];[Madrid]
60277;El peligro. Novela;Renacimiento;1915;Madrid [etc.]
60278;La segunda Salomé. Novelas;Renacimiento;[1931];Madrid [etc.]
60279;El triunfo. Novela;Renacimiento;1914;Madrid [etc.]
60280;El agua dormida;Libr. de los Sucesores de Hernando;1909;Madrid
60281;El amor y la muerte;[Estrella];1933;Madrid
60282;La humilde verdad;Renacimiento;1917;Madrid [etc.]
60283;Mamá. Comedia en tres actos;Renacimiento;1912;Madrid
60284;Motivos;Garnier Hnos.;[1906];París
60285;Los espejos de Clío;Editorial América;[ca. 1920];Madrid
60286;Estampas grotescas;Mundo Latino;[1924];Madrid
60287;La enamorada indiscreta o El peligro en la verdad. Novela ejemplar;Antonio Marzo;[1907];Madrid
60288;El amor tardío. Drama romántico en tres actos;Renacimiento;1915;Madrid
60289;El amor en dos tiempos. Novela;Renacimiento;[1931];Madrid
60290;Los hombres. Mary los descubre. Novela;Renacimiento;1913;Madrid
60291;Historia de un escéptico. En tierra de santos. Novela;M. Pérez Villavicencio;1907;Madrid
60292;La llave de la Araceli. Comedia en un acto y en prosa;R. Velasco, Imp.;1911;Madrid
60293;De un mundo a otro. Novela;Renacimiento;1916;Madrid
60294;Un enemigo del matrimonio. Novela;Renacimiento;[1925];Madrid
60295;Migajas;(Imp. de los Hijos de M.G. Hernández);1898;Madrid
60296;Un corazón burlado. Novela;Renacimiento;[1930];Madrid
60297;Ha llegado el día. Novela;Sociedad General Española de Librería (SGEL);[1932];Madrid
60298;Las flechas del amor. Costumbres madrileñas. Novela;Renacimiento;1917;Madrid
60299;Del Rastro a Maravillas;Nuestra raza;[1935];Madrid
60300;Cadenas de rosas. Comedia en un acto;R. Velasco (Imp.);1909;Madrid
60302;Magín o La previsión y la novedad. Novela;La Novela Mundial;1926;Madrid
60303;Baturrillo;Est. Tip. Sucesores de Rivadeneyra;1895;Madrid
60304;Sendero de humildad;Agencia General de Librería y Publicaciones;1920;Buenos Aires
60305;Nuevos cantares. Colección de malagueñas, peteneras, soleares, seguidillas, granadinas, percheleras, gitaneras, etc.;Maucci;[1926];Barcelona
60306;Notas perdidas. (Colección de cantares);Imp. del Correo de Andalucia;[s.a.];Málaga
60307;Espumas y plomo. Cartas sin sobre;Imp. de Fortanet;1903;Madrid
60308;Encarnación. Novela;Libr. de los Suc. de Hernando;1913;Madrid
60310;El archipiélago maravilloso. Aventuras fantasmagóricas;Mundo Latino;[ca. 1923];Madrid
60311;Cascabeles de plata;"España y América";[1923];Cádiz
60312;La vuelta del muerto. Novela;Editora Internacional;[1924];Madrid
60314;A fuego lento. Novela;Renacimiento;1913;Madrid
60315;El arca de Noé. Ensayos;Sempere;[1926];Valencia
60316;Poesías varias;Zambrana Hnos., Imp.;1910;Málaga
60317;Los hijos de nadie. Novela madrileña;[Fortanet];1919;Madrid
60318;Intimidades de la farándula. Colección de artículos referentes a la escena, comediantes y escritores dramáticos desde el siglo XVI hasta el día;"España y América";[1916];Cádiz
60319;Aucafilú (epoca de Rosas);Sociedad española de librería;[1916];Madrid,
60320;Alcalá de los Zegríes. Novela;Renacimiento;1917;Madrid
60321;La copa de Verlaine;Fortanet;1918;Madrid
60322;Los ojos de los fantasmas. (Poesías);Mundo Latino;[1920];Madrid
60323;En la pendiente. Los que suben y los que ruedan;Pueyo;1920;Madrid
60324;El caballero de la muerte;Libr. de Pueyo;[1909];Madrid
60325;Panderetas de España;Atlántida;[1927];Madrid
60326;El jefe político (vida y milagros de un pícaro representativo de la política española);Renacimiento;[1923];Madrid,
60327;El otoño dorado;Renacimiento;[1924];Madrid
60328;Románticas. Poesías;Imp. de La Prensa de Madrid;1902;Madrid
60330;Saetas populares, recogidas, ordenadas y anotadas;Compañía Ibero-Americana de Publicaciones, s.a.;[1928];Madrid
60332;Gerineldo. Poema de amor y caballería, representable, en cuatro jornadas, compuesto, en parte, con pasajes del romancero;Sociedad de Autores Españoles;[1909];Madrid
60333;Poesías (La canción de la calle, y otros poemas);Maucci;[191-?];Barcelona,
60334;La madona del carrusel;[Mundo Latino];1919;Madrid
60335;Las luminarias de Hanukah (un episodio de la historia de Israel en España). Novela;Editora Internacional;[1924];Madrid [etc.]
60336;Cervantes;[s.n.];1926;Madrid
60337;Sinvergüenzas. Tragicomedias de la vida vulgar;Pueyo;[1933];Madrid
60338;Las personas decentes. Novela;Pueyo;[1935];Madrid
60339;Los mejores poetas de la Argentina;Compañia Iberoamericana de Pulbicaciones (CIAP);[1927];Madrid
60341;El pájaro en la jaula. Novela;Pueyo;[1930];Madrid
60342;Corazones sin rumbo. Novela;Pueyo;1919;Madrid
60343;Un grito en la noche. Novela de amor y de dolor;Pueyo;1932;Madrid
60344;Ganarás el pan. Primer premio del concurso de novelistas del siglo XX;Pueyo;1919;Madrid
60345;Lazarillo español. Guía de vagos en tierras de España por un peregrino industrioso;Libr. de Francisco Beltrán;[1911];Madrid
60346;El rastrero;Rivadeneyra;[1921];Madrid
60347;Luna y sol de marisma. Novela;Pueyo;[1929];Madrid
60348;La Colombiada. Poesías;[Bailly-Bailliere];[1912];Madrid
60349;El punto-negro. Novela original;Ramón Sopena;[1897];Barcelona
60351;Their son. The necklace;Boni and Liveright;1919;New York
60352;La enferma. Novela;Renacimento;[1931];Madrid
60353;Duelo a muerte. Novela original;Ramón Sopena;[1912?];Barcelona
60354;La carreta de Théspis. Autores, comediantes, costumbres de la farándula;Maucci;[1914];Barcelona
60355;Años de miseria y de risa. Escenas de una vida en que solo hubo erratas;Biblioteca Hispania;1916;Madrid
60356;Teatro galante. Nochebuena. El pasado vuelve. Frío;A. Garrido;1910;Madrid
60357;La risa, la carne y la muerte. Cuentos irónicos, cuentos pasionales, cuentos de asesinos, ladrones y fantasmas;Renacimiento;[1930];Madrid
60358;Confesiones de "un niño decente" (autobiografia);Renacimiento;[1922];Madrid
60359;Una vida extraordinaria. Fragmentos de unas "Memorias" que nadie se atrevería a publicar completas. Novela;Renacimiento;[1923?];Madrid
60360;Los vivos muertos. Novela;Renacimiento;[1929];Madrid
60361;La opinión ajena. (Novela);Renacimiento;[1913];Madrid
60362;Memorias de un vagón de ferrocarril. Novela;Renacimiento;[1923];Madrid
60363;El misterio de un hombre pequeñito. Novela;Renacimiento;1914;Madrid
60364;Tierra de encanto y maravilla. Poesías. México, 1918;Ramón Sopena;[1922];Barcelona
60365;Parnaso chileno, aumentado con una segunda serie;Maucci;1910;Barcelona
60367;La sangre de Abel. Novela;Renacimiento;1915;Madrid [etc.]
60368;Las siestas del cañaveral;M. Pérez Villavicencio;1907;Madrid
60369;Las sombras de Loyola;[Prudencio Pérez de Velasco];1911;Madrid
60370;Sor Patrocinio;Espasa-Calpe;1936;Madrid
60372;San Francisco de Asís (siglo XIII);(Libr. de Garnier Hnos.);1890;París
60374;San Alejo;Ediciones Literatura;[1934];Madrid
60375;Misterio;Bailly-Bailliere;1910;Madrid
60376;Cervantes de levita. Nuestros libros de Caballería. Dos ensayos de crítica;Imp. de Ricardo Rojas;1905;Madrid
60377;Tik-Nay (el payaso inimitable). Novela;Ramón Sopena;[1900];Barcelona
60378;La virtud se paga. (Novelas);Biblioteca Nueva;[1927?];Madrid
60379;El seductor;Renacimiento;1916;Madrid [etc.]
60380;Sobre el abismo. (Novela);Renacimiento;[1922];Madrid
60381;La noia del girasol;;1982;
60382;Antiguallas. Crónicas, descripciones y costumbres españolas en los siglos pasados;Lib. de Fernando Fe;1898;Madrid
60383;Cora y la magrana;;1957;
60385;La luna muere con agua;;1968;
60386;Páginas de la guerra. Por Francia y por la libertad;Renacimiento;1917;Madrid
60387;Cristo de 200.000 brazos;;1958;
60388;In the heart of the tragedy;Hodder and Stoughton;1917;London
60389;Obra galega;Xunta de Galicia;2006;La Coruña
60390;Siluetas escénicas del pasado. Colección de artículos históricos de costumbres, anécdotas, biografías, bibliografías, etc., del teatro español;Imp. de Viuda de Luis Tasso;[1914];Barcelona
60391;Poemas de ida y vuelta;Ediciones Torremozas;1999;Madrid
60392;Pamphlets. Spanish Literature;[s.n.];1880-1892;[s.l.]
60393;Honda raiz;Ediciones Torremozas;1989;Madrid
60395;Poemas A;Asociación de Alumnas de la Residencia de Señoritas;1935;Madrid
60397;Destierro infinito;;1936;
60399;Sombra indecisa;;1934;
60401;Laberinto de presencia;Gráficas Celarayn;1969;León
60403;Caminos;;1929;
60405;La mano de Dios pasa por este perro;;1965;
60407;Galope de la suerte;;1958;
60408;Campoamor (Biografia y estudio critico);Sáenz de Jubera Hnos.;1911;Madrid
60409;Versos de guerra y paz;;1945;
60411;El hombre y el trabajo;;1938;
60412;Las vestiduras recamadas. Novela;Edita;1932;Barcelona
60413;Obras completas de Concha Espina;Ediciones FAX;[1944];Madrid
60414;La tierra de España y la reforma agraria;Luis Morote;1931;Valencia
60415;El cisne de Vilamorta;Libr. de Fernando Fé;1885;Madrid
60416;Descansar en la frontera. Poesía en el exilio (1939-1970);Edicios do Castro;2007;A Coruña
60417;El enigma de Joaquín Costa. ¿Revolucionario? ¿Oligarquista?;Compañía Ibero-Americana de Publicaciones (CIAP);[1930];Madrid
60418;"Antología de poetas españoles en América" (Cuadernos Americanos);Revista Cuadernos Americanos, Año III, Vol. VXII, número 5;Septiembre-octubre de 1944;México
60420;El año artístico, 1915-[1926];Editorial "Mundo Latino,";1916-28.;Madrid,
60421;El peregrino en Indias (en el corazón de la América del Sur);Libr. de los Sucesores de Hernando;1911;Madrid
60422;El seguro contra naufragio;[Patronato social de buenas lecturas];[1931];Madrid
60423;El bebedor de lágrimas. Novela;Mundo Latino;[1926];Madrid
60424;Sí sé por qué. Novela;Renacimiento;1916;Madrid
60425;La altisima (novela);Renacimiento;1917;Madrid [etc.]
60426;Las posadas del amor; Mi prima me odia; Mi media naranja; Además del frac. Novelas;Renacimiento;1913;Madrid
60427;Así paga el diablo;Renacimiento;1912;Madrid
60428;Del frío al fuego (ellas a bordo). Novela;Libr. de Fernando Fé;[1906];Madrid
60429;Alma en los labios. Novela;Renacimiento;1913;Madrid
60430;Porvenir de la literatura después de la guerra. Lectura dada en la Residencia de Estudiantes la tarde del 5 de diciembre de 1916;[Imp. de Fortanet];1917;Madrid
60431;Retratos. Regoyos, Baroja, Unamuno, Ortega y Gasset, Becher;[Espasa-Calpe];1926;Madrid
60432;El plaer de viure;;1936;
60433;El P. Coloma y la aristocracia;Est. Tip. Sucesores de Rivadeneyra;1891;Madrid
60434;L'home i la bestia: Melodrama en tres actes;;1934;
60435;El nuevo glosario;R. Caro Raggio;1921-;Madrid
60436;Càntic d'amor;Publicacions de La Revista;1934;Barcelona
60438;Acoraments i gaudis;Joan Sauret;1924;Balaguer
60440;Nits de lluna a l’Orinoco i altres contes;L'Atzar;1983;Barcelona
60441;El jayón. Drama en tres actos;Renacimiento;[1928];Madrid
60442;Els desterrats;;;Inédito
60443;El metal de los muertos. Novela;Gil Blas;1920;Madrid
60444;Les Fades de Montmur : al·legoria;Arts Graf. Romeu;1973;Balaguer
60445;La esfinge maragata. Novela premiada por la Real Academia Española;Gil Blas;[ca. 1920];Madrid
60446;Sícoris: biografia d’un riu català;Dilagro;1981;Lleida
60447;La flor de ayer;Espasa-Calpe;1934;Madrid
60449;La rosa de los vientos. Novela;Renacimiento;1916;Madrid [etc.]
60450;Noies de setze anys;;1934;
60451;Copa de horizontes;Compañía Ibero-Americana de Publicaciones (CIAP);[1930];Madrid
60453;Tierras del Aquilón;Renacimiento;[1930];Madrid [etc.]
60455;Ruecas de marfil (novelas);Renacimiento;1924;Madrid
60456;Antología de la lírica nord-americana;Lletres;1951;México
60457;Dulce nombre (novela);Renacimiento;[1921];San Marcos, 42. Madrid.
60458;Versión Celeste;Torino;1969;Torino
60459;Altar mayor. Novela;Renacimiento;1926;Madrid
60460;Cant corporal;;1938;
60461;Cuentos;Gil-Blas;[1922];Madrid
60462;L'oasi perdut;;1937;
60463;Despertar para morir (novela). 1ª ed.;Renacimiento;1910;Madrid
60464;El árbol de fuego;;1940;
60465;Estudios filosóficos. Religio est libertas;[La Lectura];1925;Madrid
60466;Màrsias;;1946;
60467;El sueño es vida;Prensa Gráfica;[1922];Madrid
60468;Màrsias i Adila;;1948;
60470;Rèquiem;;1949;
60471;Del Manzanares al Darro;Gil Blas;[ca. 1922];[Madrid]
60472;L'evangeli del vent;;1956;
60473;Las zarzas del camino. Fantasmas;Biblioteca Hispania;[1923?];Madrid,
60474;Poemes (primera antología);;1954;
60475;El conde de Valmoreda. Como hormigas;Biblioteca Hispania;[1923?];Madrid
60476;Quetzalcóatl;;1960;
60477;La casa de la Troya. El milagro;Biblioteca Hispania;[192-?];Madrid
