clavy_id,"editorial","titulo","lugar de publicaci�n","fecha de publicaci�n"
63457,"(Imp. de la Revista Mercantil)","Emma Delaunay.  Novela",,
63459,"(Imp. de Mariano Tenllado)","Consuelos para una madre. Ofrenda a la Santísima Virgen",,
63460,"Revista de Occidente","Historia de la República romana",,
63461,"Pueyo","Cuadros religiosos",,
63462,"La Revista Blanca","Vampiresa",,
63463,"[s.n.]","Cervantes",,
63464,"(Imp. de Juan M. de Losada)","Dios es el rey de los reyes. Drama sacro en un acto y en verso",,
63466,"(Imp. y Libr. de José M. Zamora)","Religión y patriotismo. Descripción del pensamiento profano y religioso con que el Excmo.  Ayuntamiento de esta ciudad ha dispuesto adornar la plaza de Bib-rambla el día del Santísimo Corpus Christi en el presente año de 1853 ...",,
63469,"Biblioteca Nueva","Anatole France en zapatillas",,
63470,"La Lectura","Hernán Cortés y sus hazañas",,
63472,"Pueyo","Cuentos de Marineda",,
63473,"Revista de Occidente","La decadencia del mundo antiguo",,
63474,"Atlántida","Cuentos de la tierra (obra póstuma)",,
63476,"[s.n.]","Penumbras. Colección de poesías",,
63478,"(Imp. de Juan Pueyo)","Agua de nieve (novela)",,
63480,"(Imp. de Antonio Otero)","Romances y cantares",,
63484,"(Imp. de M. P. Montoya)","Civilización de los antiguos pueblos mexicanos. Disertación histórica leída por su autora en el Ateneo de Madrid en la noche del 17 de junio de 1890",,
63485,"(Est. Tip. ""Sucesores de Rivadeneyra"")","La madre de Paco Pardo",,
63487,"(Ofic. Tip. de la Secretaría de Fomento)","¿Culpa o expiación? Novela original con retrato y biografía de la autora",,
63488,"(Est. tip. de San Francisco de Sales)","Diccionario de la música técnico, histórico, bio-bibliográfico",,
63492,"(Ofic. Tip. de la Secretaría de Fomento)","La mujer juzgada por una mujer",,
63496,"Ginés Carrión","El secreto de las olas",,
63497,"(Est. tip. de San Francisco de Sales)","Diccionario de la música técnico, histórico, bio-bibliográfico",,
63499,"Antonio López, ed., Libr. Española","Por la España pintoresca. Viajes",,
63500,"La España","Por Francia y por Alemania (crónicas de la Exposición)",,
63501,"Antonio López","Hombres y mujeres de antaño (semblanzas)",,
63502,"La España Editorial","Al pie de la torre Eiffel (crónicas de la exposición)",,
63503,"Sucesores de N. Ramirez y Cía., ed.","Morriña (historia amorosa)",,
63504,"López, Ed., Libr. Española","Arco iris. Cuentos",,
63505,"Daniel Cortezo y Cía.","La madre naturaleza (segunda parte de Los pazos de Ulloa)",,
63506,"(Imp. y Fundición de M. Tello)","Mi romería",,
63508,"Libr. de Fernando Fé","El cisne de Villamorta",,
63509,"(Imp. Berger-Levrault & Cie.)","Jaime",,
63512,"Bibl. ""Arte y Letras""","La dama joven",,
63514,"(Libr. de Miguel Olamendi)","San Francisco de Asís (siglo XIII)",,
63515,"(Imp. Central a cargo de V. Saiz)","La cuestión palpitante",,
63516,"Espasa-Calpe","Grandeza y decadencia de los romanos",,
63518,"[s.n.]","Grandeza y decadencia de los romanoshistoria",,
63519,"(Imp. de Manuel G. Hernández)","Un viaje de novios",,
63520,"[s.n.]","La prodigiosa isla de las damas. Historia de un archipiélago imaginario",,
63521,"V. Prieto y Cía.","Belcebú (novelas cortas)",,
63523,"Renacimiento","Cuarenta días en la Exposición",,
63524,"Calpe","La cultura romana",,
63525,"Renacimiento","Dulce dueño",,
63527,"Renacimiento","La musa del arroyo",,
63528,"V. Prieto y Cía.","Cuentos nuevos",,
63529,"""Calpe""","La cultura romana",,
63530,"(R. Velasco, Imp.)","Teatro",,
63531,"Lib. y Edit. Madrid","Dominique",,
63532,"M. Pérez Villavicencio","La sirena negra. Novela",,
63534,"(Est. Tip. de Idamor Moreno)","En tranvía (cuentos dramáticos)",,
63535,"(Est. Tip. de Idamor Moreno)","Un destripador de antaño (historias y cuentos regionales)",,
63536,"(Est. Tip. de Idamor Moreno)","El niño de Guzmán. Novela",,
63537,"(Est. Tip. de Idamor Moreno)","Cuentos sacro-profanos",,
63538,"(Est. Tip. de Idemor Moreno)","Al pie de la torre Eiffel",,
63539,"F. Rieder et Cie.","Essais amoreux d'un homme ingénu",,
63540,"(Est. Tip. de Idamor Moreno)","El vestido de boda. Monólogo escrito expresamente para Balbina Valverde",,
63542,"Antonio López, ed., Libr. Española","Vida contemporánea (costumbres)",,
63543,"Renacimiento","Los pazos de Ulloa. Novela",,
63544,"(Imp. de A. Pérez Dubrull)","La piedra angular. Novela",,
63545,"Oficinas de ""La Última Moda""","La batalla de Bailén. Narración histórica",,
63547,"Oficinas de ""La Última Moda""","El alcalde de Móstoles. Narración histórica",,
63548,"Oficinas de ""La Última Moda""","El sitio de Gerona. Narración histórica",,
63549,"La Última Moda","¡Qué viene el Drake! (defensa de Puerto Rico). Narración histórica",,
63552,"(Oficinas de ""La Última Moda"")","Los somatenes del Bruch. Narración histórica",,
63553,"(Tip. de los Hijos de R. Álvarez)","Guía artística. Reseña histórica del teatro y la declamación y nociones de poesía y literatura dramática",,
63555,"(Imp. de Manuel Cerbán)","Ráfagas. Poesías",,
63557,"Bernardo Rodríguez Serra","Cuentos andaluces",,
63559,"Libr. de Fernando Fe","Cartucherita. Novela andaluza",,
63564,"Sociedad de Autores Españoles","Mala faena. Sainete andaluz en un acto y tres cuadros, escrito sobre el pensamiento de un cuento de D. Arturo Reyes, en prosa y verso",,
63568,"Libr. de Pueyo","Un cobarde. Berilos, palabras, palabras",,
63569,"(Imp. Artística de José Blass y Cía.)","Princesa de fábula",,
63571,"Perlado, Páez y Cía.","Princesa de fábula y Cambio de postura. Novelas",,
63572,"Imp. Clásica Española","De los malditos, de los divinos: anécdotas, comentarios, juicios críticos",,
63584,"(Imp. de A. Flórez y Cía.)","Andantes y alegros. Versos",,
63587,"(Imp. de Fortanet)","Cromos y acuarelas (cantos de nuestra época)",,
63589,"Libr. de la Viuda de Pueyo","El tesoro de los lagos de Somiedo",,
63590,"Alianza","Los placeres y los días",,
63591,"Libr. de la Viuda de Pueyo","La humanidad y los césares (suscitaciones teosóficas con motivo de la guerra actual)",,
63592,"Alianza Editorial","Del amor",,
63593,"(Libr. de Pueyo)","La ciencia hierática de los mayas (contribución para el estudio de los códices Anáhuac)",,
63594,"RBA","Jean Santeouil ; Los placeres y los días ; Parodias y miscelánea ; Ensayos litearios",,
63595,"Lib. de Pueyo","Hacia la gnosis. Ciencia y teosofía",,
63596,"Alianza Editorial","Paseos por Roma",,
63597,"Libr. de la Viuda de Pueyo","Por las grutas y selvas del Indostán",,
63598,"Alianza","Crónicas italianas",,
63599,"[Pueyo]","De Sevilla al Yucatán. Vaje ocultista a través de la Atlántida de Platón",,
63600,"Alianza","Rojo y negrocrónica del siglo XIX",,
63601,"Libr. de la Viuda de Pueyo","Wagner, mitólogo y ocultista (el drama musical de Wagner y los misterios de la Antigüedad)",,
63602,"Alianza","Madame Bovary",,
63604,"Alianza Editorial","Sodoma y Gomorra",,
63605,"Pueyo","Hacia la gnosis. Ciencia y teosofía",,
63606,"Alianza Editorial","El tiempo recobrado",,
63607,"Pueyo","Simbología arcaica. Comentarios a ""La doctrina secreta"" de H. P. Blavatsky, fundadora de la Sociedad Teosófica",,
63608,"Alianza Editorial","La Cartuja de Parma",,
63609,"Pueyo","Páginas ocultistas y cuentos macabros",,
63610,"Nórdica Libros","Un alma de Dios",,
63613,"Prensa Gráfica","En suspensión de pagos. Novela",,
63614,"Gredos","Discurso sobre las ciencias y las artes ;Discurso sobre el origen y los fundamentos de la desigualdad entre los hombres ; Emilio o La educación ; El contrato social",,
63615,"Pueyo","Una mártir del siglo XIX. Helena Petrovna Blavatsky, fundadora de la Sociedad Teosófica",,
63616,"Alianza Editorial","La prisionera",,
63617,"Pueyo","El velo de Isis o Las mil y una noches ocultistas",,
63618,"Alianza Editorial","La fugitiva",,
63619,"Pueyo","Del árbol de las Hespérides (cuentos teosóficos españoles)",,
63620,"Alianza Editorial","Madame Bovary",,
63621,"Lib. Fernando Fe","De Sevilla al Yucatán. Viaje ocultista a través de la Atlántida",,
63625,"Pueyo","Por el reino encantado de Maya. Parábolas y símbolos",,
63628,"Alianza Editorial","Paseos por Roma",,
63629,"[La Ilustración Republicana Federal]","La Ilustración Republicana Federal",,
63630,"Alianza Editorial","Madame Bovary",,
63634,"Hermida","Los caracteres o Las costumbres de este siglo",,
63635,"Estab. Tip./Editorial de Manero","Reseña histórica de las monarquías españolas",,
63637,"(Imp. y Estereotipia de El Imparcial)","La mujer defendida por la historia, la ciencia y la moral. Estudio crítico",,
63639,"(Imp. de Fernando Cao y Domingo de Val)","Las extraviadas (cuadros del natural). Segunda parte del estudio crítico La mujer",,
63640,"Círculo de Lectores","Madame Bovary",,
63641,"[La Ilustración Popular]","La Ilustración Popular",,
63644,"(Imp. de Fernando Cao y Domingo de Val)","Majas, manolas y chulas. Historia, tipos y costumbres de antaño y ogaño",,
63645,"(Imp. de Fernando Cao y Domingo de Val)","Historia del Partido Republicano Español (de sus protagonistas, de sus tribunos, de sus héroes y de sus mártires)",,
63646,"s.n.","Roma eterna",,
63647,"(Imp. de Fernando Cao y Domingo de Val)","Los guerrilleros de 1808. Historia popular de la Guerra de la Independencia",,
63648,"(Imp. de Fernando Cao y Domingo de Val)","Espronceda. Su tiempo, su vida y sus obras. Ensayo histórico-biográfico",,
63649,"(Imp. Popular)","El misticismo y las perturbaciones del sistema nervioso",,
63650,"[José Rodríguez]","Miscelanea literaria",,
63651,"Luis Tasso","Tik-Nay. (El payaso inimitable). Novela",,
63652,"(Imp. de José Rodríguez)","Amar a oscuras [novela]",,
63657,"(Tip. Calle de San Lucas, 5)","La ciudad doliente",,
63660,"Imp. Sur","La toriada",,
63661,"Alejandro Pueyo","El navío negrero y otros poemas de Castro Alves",,
63663,"Libr. de Gregorio Pueyo","La virgen desnuda. Novela",,
63664,"(Imp. Constitucionalista)","Las ciudades de México: Mérida, Guadalajara, Campeche. Poesías",,
63665,"Libr. de Pueyo","Como las nubes. Poesías",,
63666,"Juan Muñoz Sánchez","Noche. Novela social",,
63667,"(R. Velasco, Imp.)","Los reyes en el destierro. Drama en tres actos y en prosa",,
63671,"El Cuento Semanal","Calvario",,
63672,"Hernando","Fabiola",,
63674,"(Imp. del Centro Consultivo)","El pontificado y Pío IX (apuntes históricos)",,
63675,"(Est. Tip. de Ricardo Fe)","La mujer de todo el mundo",,
63676,"Administración de la Academia","Declaración de un vencido. Novela social",,
63678,"López, Ed., Libr. Española","El gusano de luz. Novela andaluza",,
63679,"Hernando","Quo vadis?",,
63680,"E. Gutiérrez y Cía.","La corrida de toros",,
63683,"Hernando","Los últimos días de Pompeya",,
63684,"Libr. de Pueyo","En el umbral del misterio",,
63685,"Hernando","FabiolaCardenal Wiseman ; adaptación de Isabel Tobalina ; ilustraciones de Rivas",,
63690,"Plutarco","Almanaque literario",,
63692,"Gras y Cía.","La mujer de su casa",,
63693,"(Imp. de la Propaganda Literaria)","Cuadros de la guerra",,
63695,"(Imp. y Enc. de La Editorial Vizcaína)","Cartas a un obrero",,
63696,"(Imp. de T. Fortanet)","Estudios penitenciarios",,
63697,"Félix Perié","La mujer del porvenir",,
63698,"[s.n.]","El reo, el pueblo y el verdugo, o la ejecución pública de la pena de muerte",,
63699,"(Imp. Nacional)","De la beneficencia en Inglaterra y en España. Informe leído por el Excmo. Sr. D. Salustiano de Olózaga en la Academia de Ciencias Morales y Políticas ...",,
63702,"Libr. de Victoriano Suárez","Artículos sobre beneficiencia y prisiones",,
63704,"Libr. de Victoriano Suárez","Informes presentados en los Congresos Penitenciarios de Estocolmo, Roma, San Petersburgo y Amberes",,
63705,"(Est. tip. ""Sucesores de Rivadeneyra"")","El visitador del pobre",,
63706,"Espasa Calpe","Mariana de Neoburgo, reina de España",,
63707,"Libr. de Victoriano Suárez","Doña Concepción Arenal en la ciencia jurídica, sociológica y en la literatura",,
63710,"Espasa-Calpe","Mariana de Neoburgo Reina de España",,
63716,"Libr. de Antonio J. Bastinos, ed.","Pascual y los saboyanos. Comedia en un acto",,
63718,"Patronato Social de Buenas Lecturas","Doña Concepción del Arenal y los desvalidos. Discurso pronunciado por D. Manuel de Cossío y Gómez-Acebo, abogado del Estado, en la velada celebrada por la Sociedad Recreativa e Instructiva de Artesanos de La Coruña, el 8 de agosto de 1914, con motivo del Segundo Congreso Penitenciario Español",,
63720,"(Imp. Provincial)","Pensamientos",,
63722,"Administración de Razón y Fé","Una celebridad desconocida: Concepción Arenal",,
63728,"Francisco Beltrán","Las escuelas populares danesas de adultos y su desenvolvimiento en la población campesina",,
63729,"(Imp. Romero)","Lecturas instructivas para los niños. Páginas de la naturaleza",,
63730,"(R. Velasco, Imp.)","El Padre Juan. Drama en tres actos y en prosa",,
63731,"(Tip. de G. Estrada)","La siesta. Colección de artículos",,
63733,"Florencio Fiscowich","Sentir y pensar. Poema cómico",,
63734,"(Imp. de José Rodríguez)","Rienzi el tribuno. Drama trágico en dos actos y epílogo",,
63741,"Alianza Editorial","Rojo y negrocrónica del siglo XIX",,
63742,"(R. Velasco, Imp.)","Alma de Dios. Comedia lírica de costumbres populares, en un acto, dividido en cuatro cuadros original, en prosa",,
63744,"Jouvín","Al pie del Chimborazo (rimas). Obra póstuma",,
63748,"C. Gasca","La musa nueva. Selectas composiciones poéticas coleccionadas",,
63750,"Espasa-Calpe","La ciudad automática",,
63751,"Orbis","Meditaciones metafísicas",,
63752,"Imp. Nacional","El doctor José Matías Delgado. Homenaje en el primer centenario de su muerte, 1832-1932. Documentos para el estudio de su vida y de su obra",,
63754,"Calleja","Páginas escogidas",,
63755,"Alianza Editorial","La fugitiva",,
63756,"Salvat","Relatos",,
63757,"Imp. Artística","Werther",,
63758,"Aguilar","Vida de Rossiniseguida de Notas de un ""dilettante""",,
63759,"Lib. de la Viuda de Hernando","Viaje a Italia",,
63760,"Alianza Editorial","La cartuja de Parma",,
63762,"Alianza Editorial","Rojo y negro :crónica del siglo XIX",,
63764,"Aguilar","Obras completas",,
63766,"Juventud","Los conquistadores del Imperio español",,
63767,"Lib. de Perlado, Páez y Cía.","Teatro selecto de Juan Wolfgang Goethe",,
63768,"Bruguera","Tres cuentos[Diccionario de tópicos]",,
63769,"Est. tip. de El Nacional","El año teatral [1895-96]. Crónicas y documentos",,
63770,"Aguilar","El contrato social",,
63772,"Alianza Editorial","La cartuja de Parma",,
63773,"[s.n.]","De Tupambaé al Apa",,
63774,"Bruguera","Vanina Vanini y otros cuentos",,
63775,"Gustavo Gili","Paisajes argentinos",,
63776,"Los Contemporáneos","La garra del león. Novela",,
63777,"Salvat Editores","Relatos",,
63778,"S. French","Take two from one. A farce in three acts",,
63779,"Sarpe","Discurso sobre el espíritu positivo",,
63780,"E.P. Dutton","The kingdom of God and other plays",,
63781,"SARPE","Discurso preliminar de la Enciclopedia",,
63782,"Saturnino Calleja","Tres genios femeninos. Leyendas originales",,
63783,"[Club Internacional del Libro, Alianza Editorial]","Lamiel",,
63784,"Oficinas de La Ilustración española y Americana","Un libro para las damas. Estudios acerca de la educacion de la mujer",,
63785,"Orbis","Discurso sobre el origen de la desigualdad entre los hombres",,
63786,"Oficinas de La Moda Elegante Ilustrada","Un libro para las madres",,
63787,"Orbis","Curso de filosofía positiva (lecciones 1 y 2)Discurso sobre el espíritu positivo",,
63788,"Oficinas de La Ilustración Española y Americana","La abuela. Narracion escrita",,
63789,"Alianza Editorial : Club Internacional del Libro [distribuidor]","Lamiel",,
63790,"(Enrique Rubiños)","Romancero de Don Jaime, el conquistador",,
63792,"Alfredo de Carlos Hierro","La tribuna. Novela original",,
63793,"Tusquets Editores","Retratos proustianos de cortesanas",,
63794,"Bailly-Bailliere","Misterio",,
63796,"Est. Tip. Sucesores de Rivadeneyra","Hernán el lobo (canto primero)",,
63797,"Orbis","Discurso preliminar de la Enciclopedia",,
63798,"Libr. Española","Fuertes y débiles. Novela",,
63799,"Alianza Editorial","La prisionera",,
63801,"Folio","Curso de filosofía positiva(lecciones 1 y 2) ; Discurso sobre el espíritu positivo",,
63802,"Imp. Saez Hermanos y Cía.","Canalejas. Libro en cuyas páginas resplandece la insigne figura del muerto inolvidable",,
63803,"Alianza Editorial","La fugitiva",,
63804,"Imp. Artística Sáez Hnos.","El hecho y la idea de la Unión Patriótica",,
63805,"Alianza Editorial","El tiempo recobrado",,
63806,"[Plutarco]","Memorias",,
63807,"Alianza Editorial","La cartuja de Parma",,
63810,"Biblioteca Nueva","Prosas bárbaras",,
63811,"Alianza Editorial","Madame Bovary",,
63812,"Imp. Renacimiento","Lo que sé por mí (confesiones del siglo)",,
63813,"Alianza Editorial","Rojo y negro",,
63814,"Talleres Poligráficos","Españoles en el destierro. La vida en Francia de Santiago Alba, Blasco Ibañez, Sánchez Guerra, Unamuno, E. Ortega y Gasset, Carlos Esplá, López Ochoa y Manteca, con diálogos, anécdotas, cartas y semblanzas de estos ilustres perseguidos",,
